Location,Observation_Status,year,peak_bloom_date,bloom_day_of_year,lat,long,Average temperature (℃)
Abashiri,Observed,1991,1991-05-08,128.0,44.0177777777778,144.279722222222,13.7
Abashiri,Observed,1992,1992-05-13,134.0,44.0177777777778,144.279722222222,11.8
Abashiri,Observed,1993,1993-05-20,140.0,44.0177777777778,144.279722222222,8.5
Abashiri,Observed,1994,1994-05-13,133.0,44.0177777777778,144.279722222222,7.3
Abashiri,Observed,1995,1995-05-08,128.0,44.0177777777778,144.279722222222,11.1
Abashiri,Observed,1996,1996-05-24,145.0,44.0177777777778,144.279722222222,7.9
Abashiri,Observed,1997,1997-05-12,132.0,44.0177777777778,144.279722222222,4.7
Abashiri,Observed,1998,1998-04-28,118.0,44.0177777777778,144.279722222222,10.8
Abashiri,Observed,1999,1999-05-09,129.0,44.0177777777778,144.279722222222,7.8
Abashiri,Observed,2000,2000-05-18,139.0,44.0177777777778,144.279722222222,4.8
Abashiri,Observed,2001,2001-05-12,132.0,44.0177777777778,144.279722222222,11.6
Abashiri,Observed,2002,2002-04-29,119.0,44.0177777777778,144.279722222222,8.7
Abashiri,Observed,2003,2003-05-10,130.0,44.0177777777778,144.279722222222,5.6
Abashiri,Observed,2004,2004-05-12,133.0,44.0177777777778,144.279722222222,15.4
Abashiri,Observed,2005,2005-05-21,141.0,44.0177777777778,144.279722222222,12.8
Abashiri,Observed,2006,2006-05-15,135.0,44.0177777777778,144.279722222222,14.8
Abashiri,Observed,2007,2007-05-12,132.0,44.0177777777778,144.279722222222,3.5
Abashiri,Observed,2008,2008-05-03,124.0,44.0177777777778,144.279722222222,11.2
Abashiri,Observed,2009,2009-05-04,124.0,44.0177777777778,144.279722222222,16.4
Abashiri,Observed,2010,2010-05-17,137.0,44.0177777777778,144.279722222222,12.1
Abashiri,Observed,2011,2011-05-16,136.0,44.0177777777778,144.279722222222,10.7
Abashiri,Observed,2012,2012-05-03,124.0,44.0177777777778,144.279722222222,14.6
Abashiri,Observed,2013,2013-05-25,145.0,44.0177777777778,144.279722222222,10.5
Abashiri,Observed,2014,2014-05-07,127.0,44.0177777777778,144.279722222222,10.2
Abashiri,Observed,2015,2015-04-30,120.0,44.0177777777778,144.279722222222,15.7
Abashiri,Observed,2016,2016-05-08,129.0,44.0177777777778,144.279722222222,10.4
Abashiri,Observed,2017,2017-05-05,125.0,44.0177777777778,144.279722222222,14.6
Abashiri,Observed,2018,2018-05-02,122.0,44.0177777777778,144.279722222222,8.1
Abashiri,Observed,2019,2019-05-05,125.0,44.0177777777778,144.279722222222,13.9
Abashiri,Observed,2020,2020-05-07,128.0,44.0177777777778,144.279722222222,4.6
Abashiri,Observed,2021,2021-05-06,126.0,44.0177777777778,144.279722222222,15.8
Abashiri,Observed,2022,2022-04-27,117.0,44.0177777777778,144.279722222222,12.8
Abashiri,Observed,2023,2023-04-28,118.0,44.0177777777778,144.279722222222,8.6
Abashiri,Observed,2024,2024-04-28,119.0,44.0177777777778,144.279722222222,9.8
Akita,Observed,1991,1991-04-16,106.0,39.7175,140.099166666667,11.4
Akita,Observed,1992,1992-04-17,108.0,39.7175,140.099166666667,7.2
Akita,Observed,1993,1993-04-19,109.0,39.7175,140.099166666667,5.9
Akita,Observed,1994,1994-04-19,109.0,39.7175,140.099166666667,9.8
Akita,Observed,1995,1995-04-18,108.0,39.7175,140.099166666667,11.6
Akita,Observed,1996,1996-04-25,116.0,39.7175,140.099166666667,13.7
Akita,Observed,1997,1997-04-17,107.0,39.7175,140.099166666667,7.5
Akita,Observed,1998,1998-04-13,103.0,39.7175,140.099166666667,18.2
Akita,Observed,1999,1999-04-17,107.0,39.7175,140.099166666667,10.6
Akita,Observed,2000,2000-04-20,111.0,39.7175,140.099166666667,10.6
Akita,Observed,2001,2001-04-12,102.0,39.7175,140.099166666667,11.6
Akita,Observed,2002,2002-04-07,97.0,39.7175,140.099166666667,10.2
Akita,Observed,2003,2003-04-16,106.0,39.7175,140.099166666667,11.6
Akita,Observed,2004,2004-04-12,103.0,39.7175,140.099166666667,9.9
Akita,Observed,2005,2005-04-24,114.0,39.7175,140.099166666667,7.7
Akita,Observed,2006,2006-04-21,111.0,39.7175,140.099166666667,5.9
Akita,Observed,2007,2007-04-18,108.0,39.7175,140.099166666667,7.4
Akita,Observed,2008,2008-04-10,101.0,39.7175,140.099166666667,12.3
Akita,Observed,2009,2009-04-14,104.0,39.7175,140.099166666667,13.3
Akita,Observed,2010,2010-04-24,114.0,39.7175,140.099166666667,7.4
Akita,Observed,2011,2011-04-23,113.0,39.7175,140.099166666667,13.1
Akita,Observed,2012,2012-04-24,115.0,39.7175,140.099166666667,11.6
Akita,Observed,2013,2013-04-23,113.0,39.7175,140.099166666667,10.5
Akita,Observed,2014,2014-04-20,110.0,39.7175,140.099166666667,8.1
Akita,Observed,2015,2015-04-11,101.0,39.7175,140.099166666667,9.7
Akita,Observed,2016,2016-04-14,105.0,39.7175,140.099166666667,13.6
Akita,Observed,2017,2017-04-16,106.0,39.7175,140.099166666667,13.0
Akita,Observed,2018,2018-04-17,107.0,39.7175,140.099166666667,10.7
Akita,Observed,2019,2019-04-16,106.0,39.7175,140.099166666667,10.1
Akita,Observed,2020,2020-04-08,99.0,39.7175,140.099166666667,8.4
Akita,Observed,2021,2021-04-04,94.0,39.7175,140.099166666667,12.5
Akita,Observed,2022,2022-04-12,102.0,39.7175,140.099166666667,16.4
Akita,Observed,2023,2023-04-04,94.0,39.7175,140.099166666667,9.0
Akita,Observed,2024,2024-04-10,101.0,39.7175,140.099166666667,6.5
Aomori,Observed,1991,1991-04-24,114.0,40.8216666666667,140.768888888889,11.7
Aomori,Observed,1992,1992-04-22,113.0,40.8216666666667,140.768888888889,11.0
Aomori,Observed,1993,1993-04-23,113.0,40.8216666666667,140.768888888889,11.3
Aomori,Observed,1994,1994-04-22,112.0,40.8216666666667,140.768888888889,11.3
Aomori,Observed,1995,1995-04-24,114.0,40.8216666666667,140.768888888889,12.2
Aomori,Observed,1996,1996-04-30,121.0,40.8216666666667,140.768888888889,12.5
Aomori,Observed,1997,1997-04-23,113.0,40.8216666666667,140.768888888889,6.6
Aomori,Observed,1998,1998-04-16,106.0,40.8216666666667,140.768888888889,8.8
Aomori,Observed,1999,1999-04-26,116.0,40.8216666666667,140.768888888889,11.7
Aomori,Observed,2000,2000-04-29,120.0,40.8216666666667,140.768888888889,8.7
Aomori,Observed,2001,2001-04-23,113.0,40.8216666666667,140.768888888889,9.7
Aomori,Observed,2002,2002-04-14,104.0,40.8216666666667,140.768888888889,10.9
Aomori,Observed,2003,2003-04-20,110.0,40.8216666666667,140.768888888889,7.9
Aomori,Observed,2004,2004-04-18,109.0,40.8216666666667,140.768888888889,13.1
Aomori,Observed,2005,2005-04-29,119.0,40.8216666666667,140.768888888889,14.4
Aomori,Observed,2006,2006-05-01,121.0,40.8216666666667,140.768888888889,12.4
Aomori,Observed,2007,2007-04-25,115.0,40.8216666666667,140.768888888889,10.2
Aomori,Observed,2008,2008-04-17,108.0,40.8216666666667,140.768888888889,12.6
Aomori,Observed,2009,2009-04-18,108.0,40.8216666666667,140.768888888889,8.7
Aomori,Observed,2010,2010-04-28,118.0,40.8216666666667,140.768888888889,10.0
Aomori,Observed,2011,2011-04-25,115.0,40.8216666666667,140.768888888889,9.6
Aomori,Observed,2012,2012-04-29,120.0,40.8216666666667,140.768888888889,12.9
Aomori,Observed,2013,2013-04-29,119.0,40.8216666666667,140.768888888889,9.8
Aomori,Observed,2014,2014-04-22,112.0,40.8216666666667,140.768888888889,11.1
Aomori,Observed,2015,2015-04-14,104.0,40.8216666666667,140.768888888889,9.4
Aomori,Observed,2016,2016-04-17,108.0,40.8216666666667,140.768888888889,10.5
Aomori,Observed,2017,2017-04-17,107.0,40.8216666666667,140.768888888889,11.5
Aomori,Observed,2018,2018-04-19,109.0,40.8216666666667,140.768888888889,13.7
Aomori,Observed,2019,2019-04-18,108.0,40.8216666666667,140.768888888889,13.6
Aomori,Observed,2020,2020-04-17,108.0,40.8216666666667,140.768888888889,7.3
Aomori,Observed,2021,2021-04-13,103.0,40.8216666666667,140.768888888889,10.9
Aomori,Observed,2022,2022-04-16,106.0,40.8216666666667,140.768888888889,7.7
Aomori,Observed,2023,2023-04-07,97.0,40.8216666666667,140.768888888889,13.0
Aomori,Observed,2024,2024-04-15,106.0,40.8216666666667,140.768888888889,13.4
Asahikawa,Observed,1991,1991-05-05,125.0,43.7569444444444,142.372222222222,11.8
Asahikawa,Observed,1992,1992-05-09,130.0,43.7569444444444,142.372222222222,12.5
Asahikawa,Observed,1993,1993-05-08,128.0,43.7569444444444,142.372222222222,12.4
Asahikawa,Observed,1994,1994-05-11,131.0,43.7569444444444,142.372222222222,14.1
Asahikawa,Observed,1995,1995-05-02,122.0,43.7569444444444,142.372222222222,12.6
Asahikawa,Observed,1996,1996-05-07,128.0,43.7569444444444,142.372222222222,7.3
Asahikawa,Observed,1997,1997-05-05,125.0,43.7569444444444,142.372222222222,12.2
Asahikawa,Observed,1998,1998-04-23,113.0,43.7569444444444,142.372222222222,17.6
Asahikawa,Observed,1999,1999-05-04,124.0,43.7569444444444,142.372222222222,10.2
Asahikawa,Observed,2000,2000-05-09,130.0,43.7569444444444,142.372222222222,12.5
Asahikawa,Observed,2001,2001-05-04,124.0,43.7569444444444,142.372222222222,9.6
Asahikawa,Observed,2002,2002-04-23,113.0,43.7569444444444,142.372222222222,14.2
Asahikawa,Observed,2003,2003-05-02,122.0,43.7569444444444,142.372222222222,15.7
Asahikawa,Observed,2004,2004-05-06,127.0,43.7569444444444,142.372222222222,11.6
Asahikawa,Observed,2005,2005-05-14,134.0,43.7569444444444,142.372222222222,7.9
Asahikawa,Observed,2006,2006-05-10,130.0,43.7569444444444,142.372222222222,12.7
Asahikawa,Observed,2007,2007-05-06,126.0,43.7569444444444,142.372222222222,13.4
Asahikawa,Observed,2008,2008-04-23,114.0,43.7569444444444,142.372222222222,14.4
Asahikawa,Observed,2009,2009-05-03,123.0,43.7569444444444,142.372222222222,15.3
Asahikawa,Observed,2010,2010-05-11,131.0,43.7569444444444,142.372222222222,9.0
Asahikawa,Observed,2011,2011-05-09,129.0,43.7569444444444,142.372222222222,8.4
Asahikawa,Observed,2012,2012-05-02,123.0,43.7569444444444,142.372222222222,17.2
Asahikawa,Observed,2013,2013-05-18,138.0,43.7569444444444,142.372222222222,12.0
Asahikawa,Observed,2014,2014-05-02,122.0,43.7569444444444,142.372222222222,13.5
Asahikawa,Observed,2015,2015-04-27,117.0,43.7569444444444,142.372222222222,18.1
Asahikawa,Observed,2016,2016-05-03,124.0,43.7569444444444,142.372222222222,17.9
Asahikawa,Observed,2017,2017-05-03,123.0,43.7569444444444,142.372222222222,13.2
Asahikawa,Observed,2018,2018-04-30,120.0,43.7569444444444,142.372222222222,17.3
Asahikawa,Observed,2019,2019-05-01,121.0,43.7569444444444,142.372222222222,12.5
Asahikawa,Observed,2020,2020-05-03,124.0,43.7569444444444,142.372222222222,17.1
Asahikawa,Observed,2021,2021-04-29,119.0,43.7569444444444,142.372222222222,13.6
Asahikawa,Observed,2022,2022-04-26,116.0,43.7569444444444,142.372222222222,14.0
Asahikawa,Observed,2023,2023-04-25,115.0,43.7569444444444,142.372222222222,9.9
Asahikawa,Observed,2024,2024-04-24,115.0,43.7569444444444,142.372222222222,10.6
Choshi,Observed,1991,1991-04-01,91.0,35.7397222222222,140.857222222222,8.2
Choshi,Observed,1992,1992-03-28,88.0,35.7397222222222,140.857222222222,12.1
Choshi,Observed,1993,1993-04-04,94.0,35.7397222222222,140.857222222222,12.8
Choshi,Observed,1994,1994-04-04,94.0,35.7397222222222,140.857222222222,11.4
Choshi,Observed,1995,1995-04-02,92.0,35.7397222222222,140.857222222222,9.9
Choshi,Observed,1996,1996-03-31,91.0,35.7397222222222,140.857222222222,15.3
Choshi,Observed,1997,1997-03-30,89.0,35.7397222222222,140.857222222222,16.6
Choshi,Observed,1998,1998-04-03,93.0,35.7397222222222,140.857222222222,8.5
Choshi,Observed,1999,1999-03-25,84.0,35.7397222222222,140.857222222222,13.3
Choshi,Observed,2000,2000-04-04,95.0,35.7397222222222,140.857222222222,12.6
Choshi,Observed,2001,2001-03-26,85.0,35.7397222222222,140.857222222222,12.6
Choshi,Observed,2002,2002-03-19,78.0,35.7397222222222,140.857222222222,11.4
Choshi,Observed,2003,2003-03-28,87.0,35.7397222222222,140.857222222222,12.8
Choshi,Observed,2004,2004-03-30,90.0,35.7397222222222,140.857222222222,15.8
Choshi,Observed,2005,2005-04-07,97.0,35.7397222222222,140.857222222222,17.7
Choshi,Observed,2006,2006-03-25,84.0,35.7397222222222,140.857222222222,9.8
Choshi,Observed,2007,2007-03-30,89.0,35.7397222222222,140.857222222222,13.1
Choshi,Observed,2008,2008-03-25,85.0,35.7397222222222,140.857222222222,11.2
Choshi,Observed,2009,2009-04-01,91.0,35.7397222222222,140.857222222222,10.8
Choshi,Observed,2010,2010-04-01,91.0,35.7397222222222,140.857222222222,14.6
Choshi,Observed,2011,2011-04-04,94.0,35.7397222222222,140.857222222222,8.3
Choshi,Observed,2012,2012-04-02,93.0,35.7397222222222,140.857222222222,10.3
Choshi,Observed,2013,2013-03-21,80.0,35.7397222222222,140.857222222222,11.1
Choshi,Observed,2014,2014-03-29,88.0,35.7397222222222,140.857222222222,15.9
Choshi,Observed,2015,2015-03-30,89.0,35.7397222222222,140.857222222222,12.8
Choshi,Observed,2016,2016-04-01,92.0,35.7397222222222,140.857222222222,12.1
Choshi,Observed,2017,2017-04-01,91.0,35.7397222222222,140.857222222222,7.4
Choshi,Observed,2018,2018-03-20,79.0,35.7397222222222,140.857222222222,9.9
Choshi,Observed,2019,2019-03-25,84.0,35.7397222222222,140.857222222222,11.6
Choshi,Observed,2020,2020-03-27,87.0,35.7397222222222,140.857222222222,16.1
Choshi,Observed,2021,2021-03-22,81.0,35.7397222222222,140.857222222222,12.0
Choshi,Observed,2022,2022-03-27,86.0,35.7397222222222,140.857222222222,14.4
Choshi,Observed,2023,2023-03-22,81.0,35.7397222222222,140.857222222222,16.0
Choshi,Observed,2024,2024-04-01,92.0,35.7397222222222,140.857222222222,14.1
Fukui,Observed,1991,1991-04-06,96.0,36.0555555555556,136.2225,14.2
Fukui,Observed,1992,1992-04-01,92.0,36.0555555555556,136.2225,12.9
Fukui,Observed,1993,1993-04-04,94.0,36.0555555555556,136.2225,9.0
Fukui,Observed,1994,1994-04-07,97.0,36.0555555555556,136.2225,14.1
Fukui,Observed,1995,1995-04-05,95.0,36.0555555555556,136.2225,12.5
Fukui,Observed,1996,1996-04-07,98.0,36.0555555555556,136.2225,9.8
Fukui,Observed,1997,1997-03-30,89.0,36.0555555555556,136.2225,8.7
Fukui,Observed,1998,1998-03-29,88.0,36.0555555555556,136.2225,13.9
Fukui,Observed,1999,1999-03-26,85.0,36.0555555555556,136.2225,14.8
Fukui,Observed,2000,2000-04-08,99.0,36.0555555555556,136.2225,11.0
Fukui,Observed,2001,2001-04-02,92.0,36.0555555555556,136.2225,11.1
Fukui,Observed,2002,2002-03-26,85.0,36.0555555555556,136.2225,12.3
Fukui,Observed,2003,2003-04-02,92.0,36.0555555555556,136.2225,9.4
Fukui,Observed,2004,2004-03-29,89.0,36.0555555555556,136.2225,15.7
Fukui,Observed,2005,2005-04-07,97.0,36.0555555555556,136.2225,17.7
Fukui,Observed,2006,2006-04-05,95.0,36.0555555555556,136.2225,10.2
Fukui,Observed,2007,2007-03-29,88.0,36.0555555555556,136.2225,12.3
Fukui,Observed,2008,2008-04-02,93.0,36.0555555555556,136.2225,9.2
Fukui,Observed,2009,2009-03-26,85.0,36.0555555555556,136.2225,2.9
Fukui,Observed,2010,2010-04-02,92.0,36.0555555555556,136.2225,9.1
Fukui,Observed,2011,2011-04-07,97.0,36.0555555555556,136.2225,15.4
Fukui,Observed,2012,2012-04-10,101.0,36.0555555555556,136.2225,16.1
Fukui,Observed,2013,2013-03-28,87.0,36.0555555555556,136.2225,14.1
Fukui,Observed,2014,2014-03-31,90.0,36.0555555555556,136.2225,10.1
Fukui,Observed,2015,2015-03-31,90.0,36.0555555555556,136.2225,15.3
Fukui,Observed,2016,2016-03-27,87.0,36.0555555555556,136.2225,8.1
Fukui,Observed,2017,2017-04-05,95.0,36.0555555555556,136.2225,15.0
Fukui,Observed,2018,2018-03-29,88.0,36.0555555555556,136.2225,13.4
Fukui,Observed,2019,2019-03-28,87.0,36.0555555555556,136.2225,9.5
Fukui,Observed,2020,2020-03-25,85.0,36.0555555555556,136.2225,6.2
Fukui,Observed,2021,2021-03-22,81.0,36.0555555555556,136.2225,7.6
Fukui,Observed,2022,2022-03-31,90.0,36.0555555555556,136.2225,10.7
Fukui,Observed,2023,2023-03-22,81.0,36.0555555555556,136.2225,17.4
Fukui,Observed,2024,2024-04-01,92.0,36.0555555555556,136.2225,11.5
Fukuoka,Observed,1991,1991-03-29,88.0,33.5822222222222,130.376388888889,11.4
Fukuoka,Observed,1992,1992-03-22,82.0,33.5822222222222,130.376388888889,11.3
Fukuoka,Observed,1993,1993-03-24,83.0,33.5822222222222,130.376388888889,16.0
Fukuoka,Observed,1994,1994-03-29,88.0,33.5822222222222,130.376388888889,12.0
Fukuoka,Observed,1995,1995-03-27,86.0,33.5822222222222,130.376388888889,11.0
Fukuoka,Observed,1996,1996-03-23,83.0,33.5822222222222,130.376388888889,8.9
Fukuoka,Observed,1997,1997-03-18,77.0,33.5822222222222,130.376388888889,10.3
Fukuoka,Observed,1998,1998-03-19,78.0,33.5822222222222,130.376388888889,14.7
Fukuoka,Observed,1999,1999-03-21,80.0,33.5822222222222,130.376388888889,9.7
Fukuoka,Observed,2000,2000-03-25,85.0,33.5822222222222,130.376388888889,10.1
Fukuoka,Observed,2001,2001-03-22,81.0,33.5822222222222,130.376388888889,17.2
Fukuoka,Observed,2002,2002-03-15,74.0,33.5822222222222,130.376388888889,15.8
Fukuoka,Observed,2003,2003-03-22,81.0,33.5822222222222,130.376388888889,9.7
Fukuoka,Observed,2004,2004-03-17,77.0,33.5822222222222,130.376388888889,18.0
Fukuoka,Observed,2005,2005-03-29,88.0,33.5822222222222,130.376388888889,11.5
Fukuoka,Observed,2006,2006-03-23,82.0,33.5822222222222,130.376388888889,12.3
Fukuoka,Observed,2007,2007-03-21,80.0,33.5822222222222,130.376388888889,9.9
Fukuoka,Observed,2008,2008-03-24,84.0,33.5822222222222,130.376388888889,13.0
Fukuoka,Observed,2009,2009-03-13,72.0,33.5822222222222,130.376388888889,13.6
Fukuoka,Observed,2010,2010-03-14,73.0,33.5822222222222,130.376388888889,14.1
Fukuoka,Observed,2011,2011-03-22,81.0,33.5822222222222,130.376388888889,9.9
Fukuoka,Observed,2012,2012-03-27,87.0,33.5822222222222,130.376388888889,11.0
Fukuoka,Observed,2013,2013-03-13,72.0,33.5822222222222,130.376388888889,15.3
Fukuoka,Observed,2014,2014-03-19,78.0,33.5822222222222,130.376388888889,14.0
Fukuoka,Observed,2015,2015-03-22,81.0,33.5822222222222,130.376388888889,13.8
Fukuoka,Observed,2016,2016-03-19,79.0,33.5822222222222,130.376388888889,14.3
Fukuoka,Observed,2017,2017-03-25,84.0,33.5822222222222,130.376388888889,11.0
Fukuoka,Observed,2018,2018-03-19,78.0,33.5822222222222,130.376388888889,15.0
Fukuoka,Observed,2019,2019-03-21,80.0,33.5822222222222,130.376388888889,17.8
Fukuoka,Observed,2020,2020-03-21,81.0,33.5822222222222,130.376388888889,15.8
Fukuoka,Observed,2021,2021-03-12,71.0,33.5822222222222,130.376388888889,14.4
Fukuoka,Observed,2022,2022-03-17,76.0,33.5822222222222,130.376388888889,14.6
Fukuoka,Observed,2023,2023-03-18,77.0,33.5822222222222,130.376388888889,12.5
Fukuoka,Observed,2024,2024-03-27,87.0,33.5822222222222,130.376388888889,12.3
Fukushima,Observed,1991,1991-04-09,99.0,37.7594444444444,140.470833333333,13.3
Fukushima,Observed,1992,1992-04-05,96.0,37.7594444444444,140.470833333333,10.7
Fukushima,Observed,1993,1993-04-12,102.0,37.7594444444444,140.470833333333,7.4
Fukushima,Observed,1994,1994-04-08,98.0,37.7594444444444,140.470833333333,8.1
Fukushima,Observed,1995,1995-04-09,99.0,37.7594444444444,140.470833333333,13.3
Fukushima,Observed,1996,1996-04-15,106.0,37.7594444444444,140.470833333333,11.6
Fukushima,Observed,1997,1997-04-08,98.0,37.7594444444444,140.470833333333,12.4
Fukushima,Observed,1998,1998-04-07,97.0,37.7594444444444,140.470833333333,12.5
Fukushima,Observed,1999,1999-04-05,95.0,37.7594444444444,140.470833333333,11.1
Fukushima,Observed,2000,2000-04-13,104.0,37.7594444444444,140.470833333333,12.4
Fukushima,Observed,2001,2001-04-08,98.0,37.7594444444444,140.470833333333,13.5
Fukushima,Observed,2002,2002-03-29,88.0,37.7594444444444,140.470833333333,8.5
Fukushima,Observed,2003,2003-04-08,98.0,37.7594444444444,140.470833333333,13.1
Fukushima,Observed,2004,2004-04-03,94.0,37.7594444444444,140.470833333333,8.6
Fukushima,Observed,2005,2005-04-11,101.0,37.7594444444444,140.470833333333,12.6
Fukushima,Observed,2006,2006-04-12,102.0,37.7594444444444,140.470833333333,14.9
Fukushima,Observed,2007,2007-04-02,92.0,37.7594444444444,140.470833333333,10.2
Fukushima,Observed,2008,2008-04-06,97.0,37.7594444444444,140.470833333333,11.0
Fukushima,Observed,2009,2009-04-06,96.0,37.7594444444444,140.470833333333,11.3
Fukushima,Observed,2010,2010-04-09,99.0,37.7594444444444,140.470833333333,9.1
Fukushima,Observed,2011,2011-04-12,102.0,37.7594444444444,140.470833333333,7.1
Fukushima,Observed,2012,2012-04-16,107.0,37.7594444444444,140.470833333333,9.0
Fukushima,Observed,2013,2013-04-05,95.0,37.7594444444444,140.470833333333,10.7
Fukushima,Observed,2014,2014-04-08,98.0,37.7594444444444,140.470833333333,10.7
Fukushima,Observed,2015,2015-04-02,92.0,37.7594444444444,140.470833333333,10.7
Fukushima,Observed,2016,2016-03-30,90.0,37.7594444444444,140.470833333333,13.0
Fukushima,Observed,2017,2017-04-08,98.0,37.7594444444444,140.470833333333,13.6
Fukushima,Observed,2018,2018-03-29,88.0,37.7594444444444,140.470833333333,14.8
Fukushima,Observed,2019,2019-04-05,95.0,37.7594444444444,140.470833333333,13.8
Fukushima,Observed,2020,2020-03-28,88.0,37.7594444444444,140.470833333333,11.9
Fukushima,Observed,2021,2021-03-25,84.0,37.7594444444444,140.470833333333,12.3
Fukushima,Observed,2022,2022-04-04,94.0,37.7594444444444,140.470833333333,8.9
Fukushima,Observed,2023,2023-03-24,83.0,37.7594444444444,140.470833333333,14.9
Fukushima,Observed,2024,2024-04-03,94.0,37.7594444444444,140.470833333333,10.5
Gifu,Observed,1991,1991-03-28,87.0,35.4002777777778,136.7625,12.3
Gifu,Observed,1992,1992-03-24,84.0,35.4002777777778,136.7625,11.5
Gifu,Observed,1993,1993-03-27,86.0,35.4002777777778,136.7625,13.3
Gifu,Observed,1994,1994-03-31,90.0,35.4002777777778,136.7625,12.3
Gifu,Observed,1995,1995-03-27,86.0,35.4002777777778,136.7625,8.8
Gifu,Observed,1996,1996-03-30,90.0,35.4002777777778,136.7625,12.8
Gifu,Observed,1997,1997-03-22,81.0,35.4002777777778,136.7625,11.0
Gifu,Observed,1998,1998-03-22,81.0,35.4002777777778,136.7625,8.9
Gifu,Observed,1999,1999-03-23,82.0,35.4002777777778,136.7625,5.6
Gifu,Observed,2000,2000-04-03,94.0,35.4002777777778,136.7625,13.1
Gifu,Observed,2001,2001-03-25,84.0,35.4002777777778,136.7625,13.7
Gifu,Observed,2002,2002-03-17,76.0,35.4002777777778,136.7625,12.7
Gifu,Observed,2003,2003-03-24,83.0,35.4002777777778,136.7625,11.8
Gifu,Observed,2004,2004-03-24,84.0,35.4002777777778,136.7625,10.2
Gifu,Observed,2005,2005-04-02,92.0,35.4002777777778,136.7625,10.8
Gifu,Observed,2006,2006-03-26,85.0,35.4002777777778,136.7625,11.6
Gifu,Observed,2007,2007-03-23,82.0,35.4002777777778,136.7625,11.1
Gifu,Observed,2008,2008-03-23,83.0,35.4002777777778,136.7625,13.7
Gifu,Observed,2009,2009-03-18,77.0,35.4002777777778,136.7625,13.5
Gifu,Observed,2010,2010-03-20,79.0,35.4002777777778,136.7625,13.3
Gifu,Observed,2011,2011-03-28,87.0,35.4002777777778,136.7625,7.2
Gifu,Observed,2012,2012-03-30,90.0,35.4002777777778,136.7625,12.9
Gifu,Observed,2013,2013-03-21,80.0,35.4002777777778,136.7625,7.0
Gifu,Observed,2014,2014-03-24,83.0,35.4002777777778,136.7625,12.6
Gifu,Observed,2015,2015-03-23,82.0,35.4002777777778,136.7625,7.1
Gifu,Observed,2016,2016-03-20,80.0,35.4002777777778,136.7625,11.5
Gifu,Observed,2017,2017-03-28,87.0,35.4002777777778,136.7625,9.3
Gifu,Observed,2018,2018-03-19,78.0,35.4002777777778,136.7625,12.2
Gifu,Observed,2019,2019-03-22,81.0,35.4002777777778,136.7625,12.5
Gifu,Observed,2020,2020-03-21,81.0,35.4002777777778,136.7625,12.4
Gifu,Observed,2021,2021-03-16,75.0,35.4002777777778,136.7625,9.5
Gifu,Observed,2022,2022-03-21,80.0,35.4002777777778,136.7625,9.8
Gifu,Observed,2023,2023-03-16,75.0,35.4002777777778,136.7625,15.2
Gifu,Observed,2024,2024-03-27,87.0,35.4002777777778,136.7625,10.6
Hakodate,Observed,1991,1991-04-28,118.0,41.8166666666667,140.754166666667,10.7
Hakodate,Observed,1992,1992-04-28,119.0,41.8166666666667,140.754166666667,12.1
Hakodate,Observed,1993,1993-04-27,117.0,41.8166666666667,140.754166666667,9.8
Hakodate,Observed,1994,1994-04-30,120.0,41.8166666666667,140.754166666667,6.5
Hakodate,Observed,1995,1995-04-30,120.0,41.8166666666667,140.754166666667,12.0
Hakodate,Observed,1996,1996-05-04,125.0,41.8166666666667,140.754166666667,9.7
Hakodate,Observed,1997,1997-04-27,117.0,41.8166666666667,140.754166666667,12.1
Hakodate,Observed,1998,1998-04-22,112.0,41.8166666666667,140.754166666667,15.6
Hakodate,Observed,1999,1999-04-27,117.0,41.8166666666667,140.754166666667,11.5
Hakodate,Observed,2000,2000-05-03,124.0,41.8166666666667,140.754166666667,11.0
Hakodate,Observed,2001,2001-04-28,118.0,41.8166666666667,140.754166666667,12.0
Hakodate,Observed,2002,2002-04-18,108.0,41.8166666666667,140.754166666667,9.0
Hakodate,Observed,2003,2003-04-28,118.0,41.8166666666667,140.754166666667,13.6
Hakodate,Observed,2004,2004-04-26,117.0,41.8166666666667,140.754166666667,7.5
Hakodate,Observed,2005,2005-05-01,121.0,41.8166666666667,140.754166666667,9.8
Hakodate,Observed,2006,2006-05-07,127.0,41.8166666666667,140.754166666667,12.6
Hakodate,Observed,2007,2007-04-30,120.0,41.8166666666667,140.754166666667,9.6
Hakodate,Observed,2008,2008-04-22,113.0,41.8166666666667,140.754166666667,11.4
Hakodate,Observed,2009,2009-04-25,115.0,41.8166666666667,140.754166666667,6.7
Hakodate,Observed,2010,2010-05-05,125.0,41.8166666666667,140.754166666667,11.9
Hakodate,Observed,2011,2011-05-02,122.0,41.8166666666667,140.754166666667,6.6
Hakodate,Observed,2012,2012-05-02,123.0,41.8166666666667,140.754166666667,14.7
Hakodate,Observed,2013,2013-05-08,128.0,41.8166666666667,140.754166666667,10.3
Hakodate,Observed,2014,2014-04-28,118.0,41.8166666666667,140.754166666667,12.6
Hakodate,Observed,2015,2015-04-21,111.0,41.8166666666667,140.754166666667,8.6
Hakodate,Observed,2016,2016-04-24,115.0,41.8166666666667,140.754166666667,9.5
Hakodate,Observed,2017,2017-04-27,117.0,41.8166666666667,140.754166666667,8.8
